movie_id,title,full_title,year,imdb_url,url_title
1068,"Star Maker, The (Uomo delle stelle, L')","Star Maker, The (Uomo delle stelle, L') (1995)",1995,"http://us.imdb.com/M/title-exact?Uomo%20delle%20stelle,%20L'%20(1995)","Uomo delle stelle, L' (1995)"
1069,Amateur,Amateur (1994),1994,http://us.imdb.com/M/title-exact?Amateur%20(1994),Amateur (1994)
1070,Living in Oblivion,Living in Oblivion (1995),1995,http://us.imdb.com/M/title-exact?Living%20in%20Oblivion%20(1995),Living in Oblivion (1995)
1071,Party Girl,Party Girl (1995),1995,http://us.imdb.com/Title?Party+Girl+(1995/I),Party Girl (1995/I)
1072,"Pyromaniac's Love Story, A","Pyromaniac's Love Story, A (1995)",1995,"http://us.imdb.com/M/title-exact?Pyromaniac's%20Love%20Story,%20A%20(1995)","Pyromaniac's Love Story, A (1995)"
1073,Shallow Grave,Shallow Grave (1994),1994,http://us.imdb.com/Title?Shallow+Grave+(1994),Shallow Grave (1994)
1074,Reality Bites,Reality Bites (1994),1994,http://us.imdb.com/M/title-exact?Reality%20Bites%20(1994),Reality Bites (1994)
1075,"Man of No Importance, A","Man of No Importance, A (1994)",1994,"http://us.imdb.com/M/title-exact?Man%20of%20No%20Importance,%20A%20(1994)","Man of No Importance, A (1994)"
1076,"Pagemaster, The","Pagemaster, The (1994)",1994,"http://us.imdb.com/M/title-exact?Pagemaster,%20The%20(1994)","Pagemaster, The (1994)"
1077,Love and a .45,Love and a .45 (1994),1994,http://us.imdb.com/M/title-exact?Love%20and%20a%20.45%20(1994),Love and a .45 (1994)
1078,Oliver & Company,Oliver & Company (1988),1988,http://us.imdb.com/M/title-exact?Oliver%20&%20Company%20(1988),Oliver & Company (1988)
1079,Joe's Apartment,Joe's Apartment (1996),1996,http://us.imdb.com/M/title-exact?Joe's%20Apartment%20(1996),Joe's Apartment (1996)
1080,Celestial Clockwork,Celestial Clockwork (1994),1994,http://us.imdb.com/Title?Cort%E1zar+(1994),Cort%E1zar (1994)
1081,Curdled,Curdled (1996),1996,http://us.imdb.com/M/title-exact?Curdled%20(1996),Curdled (1996)
1082,Female Perversions,Female Perversions (1996),1996,http://us.imdb.com/M/title-exact?Female%20Perversions%20(1996),Female Perversions (1996)
1083,Albino Alligator,Albino Alligator (1996),1996,http://us.imdb.com/M/title-exact?Albino%20Alligator%20(1996),Albino Alligator (1996)
1084,Anne Frank Remembered,Anne Frank Remembered (1995),1995,http://us.imdb.com/M/title-exact?Anne%20Frank%20Remembered%20(1995),Anne Frank Remembered (1995)
1085,Carried Away,Carried Away (1996),1996,http://us.imdb.com/M/title-exact?Carried%20Away%20(1996),Carried Away (1996)
1086,It's My Party,It's My Party (1995),1995,http://us.imdb.com/M/title-exact?It's%20My%20Party%20(1995),It's My Party (1995)
1087,Bloodsport 2,Bloodsport 2 (1995),1995,http://us.imdb.com/M/title-exact?Bloodsport%202%20%281995%29,Bloodsport 2 (1995)
1088,Double Team,Double Team (1997),1997,http://us.imdb.com/M/title-exact?Double%20Team%20%281997%29,Double Team (1997)
1089,Speed 2: Cruise Control,Speed 2: Cruise Control (1997),1997,http://us.imdb.com/M/title-exact?Speed%202%3A%20Cruise%20Control%20%281997%29,Speed 2: Cruise Control (1997)
1090,Sliver,Sliver (1993),1993,http://us.imdb.com/M/title-exact?Sliver%20(1993),Sliver (1993)
1091,Pete's Dragon,Pete's Dragon (1977),1977,http://us.imdb.com/M/title-exact?Pete's%20Dragon%20(1977),Pete's Dragon (1977)
1092,Dear God,Dear God (1996),1996,http://us.imdb.com/M/title-exact?Dear%20God%20(1996),Dear God (1996)
1093,Live Nude Girls,Live Nude Girls (1995),1995,http://us.imdb.com/M/title-exact?Live%20Nude%20Girls%20(1995),Live Nude Girls (1995)
1094,"Thin Line Between Love and Hate, A","Thin Line Between Love and Hate, A (1996)",1996,"http://us.imdb.com/M/title-exact?Thin%20Line%20Between%20Love%20and%20Hate,%20A%20(1996)","Thin Line Between Love and Hate, A (1996)"
1095,High School High,High School High (1996),1996,http://us.imdb.com/M/title-exact?High%20School%20High%20(1996),High School High (1996)
1096,Commandments,Commandments (1997),1997,http://us.imdb.com/Title?Commandments+(1997),Commandments (1997)
1097,"Hate (Haine, La)","Hate (Haine, La) (1995)",1995,"http://us.imdb.com/M/title-exact?Haine,%20La%20(1995)","Haine, La (1995)"
1098,Flirting With Disaster,Flirting With Disaster (1996),1996,http://us.imdb.com/M/title-exact?Flirting%20With%20Disaster%20(1996),Flirting With Disaster (1996)
1099,"Red Firecracker, Green Firecracker","Red Firecracker, Green Firecracker (1994)",1994,http://us.imdb.com/M/title-exact?Pao%20Da%20Shuang%20Deng%20(1994),Pao Da Shuang Deng (1994)
1100,What Happened Was...,What Happened Was... (1994),1994,http://us.imdb.com/M/title-exact?What%20Happened%20Was...%20(1994),What Happened Was... (1994)
1101,Six Degrees of Separation,Six Degrees of Separation (1993),1993,http://us.imdb.com/M/title-exact?Six%20Degrees%20of%20Separation%20(1993),Six Degrees of Separation (1993)
1102,Two Much,Two Much (1996),1996,http://us.imdb.com/M/title-exact?Two%20Much%20(1996),Two Much (1996)
1103,Trust,Trust (1990),1990,http://us.imdb.com/Title?Trust+(1990),Trust (1990)
1104,C'est arrivé près de chez vous,C'est arrivé près de chez vous (1992),1992,http://us.imdb.com/M/title-exact?C%27est%20arriv%E9%20pr%E8s%20de%20chez%20vous%20%281992%29,C'est arriv� pr�s de chez vous (1992)
1105,Firestorm,Firestorm (1998),1998,http://us.imdb.com/M/title-exact?imdb-title-120670,imdb-title-120670
1106,"Newton Boys, The","Newton Boys, The (1998)",1998,"http://us.imdb.com/Title?Newton+Boys,+The+(1998)","Newton Boys, The (1998)"
1107,Beyond Rangoon,Beyond Rangoon (1995),1995,http://us.imdb.com/M/title-exact?Beyond%20Rangoon%20(1995),Beyond Rangoon (1995)
1108,Feast of July,Feast of July (1995),1995,http://us.imdb.com/M/title-exact?Feast%20of%20July%20(1995),Feast of July (1995)
1109,Death and the Maiden,Death and the Maiden (1994),1994,http://us.imdb.com/M/title-exact?Death%20and%20the%20Maiden%20(1994),Death and the Maiden (1994)
1110,Tank Girl,Tank Girl (1995),1995,http://us.imdb.com/M/title-exact?Tank%20Girl%20(1995),Tank Girl (1995)
1111,Double Happiness,Double Happiness (1994),1994,http://us.imdb.com/M/title-exact?Double%20Happiness%20(1994),Double Happiness (1994)
1112,Cobb,Cobb (1994),1994,http://us.imdb.com/M/title-exact?Cobb%20(1994),Cobb (1994)
1113,Mrs. Parker and the Vicious Circle,Mrs. Parker and the Vicious Circle (1994),1994,http://us.imdb.com/M/title-exact?Mrs.%20Parker%20and%20the%20Vicious%20Circle%20(1994),Mrs. Parker and the Vicious Circle (1994)
1114,Faithful,Faithful (1996),1996,http://us.imdb.com/M/title-exact?Faithful%20(1996),Faithful (1996)
1115,Twelfth Night,Twelfth Night (1996),1996,http://us.imdb.com/M/title-exact?Twelfth%20Night:%20Or%20What%20You%20Will%20(1996),Twelfth Night: Or What You Will (1996)
1116,"Mark of Zorro, The","Mark of Zorro, The (1940)",1940,"http://us.imdb.com/M/title-exact?Mark%20of%20Zorro,%20The%20(1940)","Mark of Zorro, The (1940)"
1117,Surviving Picasso,Surviving Picasso (1996),1996,http://us.imdb.com/M/title-exact?Surviving%20Picasso%20(1996),Surviving Picasso (1996)
1118,Up in Smoke,Up in Smoke (1978),1978,http://us.imdb.com/M/title-exact?Up%20in%20Smoke%20(1978),Up in Smoke (1978)
1119,Some Kind of Wonderful,Some Kind of Wonderful (1987),1987,http://us.imdb.com/M/title-exact?Some%20Kind%20of%20Wonderful%20(1987),Some Kind of Wonderful (1987)
1120,I'm Not Rappaport,I'm Not Rappaport (1996),1996,http://us.imdb.com/M/title-exact?I'm%20Not%20Rappaport%20(1996),I'm Not Rappaport (1996)
1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)","Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",1964,"http://us.imdb.com/M/title-exact?Parapluies%20de%20Cherbourg,%20Les%20(1964)","Parapluies de Cherbourg, Les (1964)"
1122,They Made Me a Criminal,They Made Me a Criminal (1939),1939,http://us.imdb.com/M/title-exact?They%20Made%20Me%20a%20Criminal%20(1939),They Made Me a Criminal (1939)
1123,"Last Time I Saw Paris, The","Last Time I Saw Paris, The (1954)",1954,"http://us.imdb.com/M/title-exact?Last%20Time%20I%20Saw%20Paris,%20The%20(1954)","Last Time I Saw Paris, The (1954)"
1124,"Farewell to Arms, A","Farewell to Arms, A (1932)",1932,"http://us.imdb.com/M/title-exact?Farewell%20to%20Arms,%20A%20(1932)","Farewell to Arms, A (1932)"
1125,"Innocents, The","Innocents, The (1961)",1961,"http://us.imdb.com/M/title-exact?Innocents,%20The%20(1961)","Innocents, The (1961)"
1126,"Old Man and the Sea, The","Old Man and the Sea, The (1958)",1958,"http://us.imdb.com/M/title-exact?Old%20Man%20and%20the%20Sea,%20The%20(1958)","Old Man and the Sea, The (1958)"
1127,"Truman Show, The","Truman Show, The (1998)",1998,"http://us.imdb.com/Title?Truman+Show,+The+(1998)","Truman Show, The (1998)"
1128,Heidi Fleiss: Hollywood Madam (1995) ,Heidi Fleiss: Hollywood Madam (1995) ,1995,http://us.imdb.com/M/title-exact?Heidi%20Fleiss:%20Hollywood%20Madam%20(1995)%20(TV),Heidi Fleiss: Hollywood Madam (1995) (TV)
1129,Chungking Express,Chungking Express (1994),1994,http://us.imdb.com/M/title-exact?Chongqing%20Senlin%20(1994),Chongqing Senlin (1994)
1130,Jupiter's Wife,Jupiter's Wife (1994),1994,http://us.imdb.com/M/title-exact?Jupiter's%20Wife%20(1994),Jupiter's Wife (1994)
1131,Safe,Safe (1995),1995,http://us.imdb.com/M/title-exact?Safe%20(1995),Safe (1995)
1132,Feeling Minnesota,Feeling Minnesota (1996),1996,http://us.imdb.com/M/title-exact?Feeling%20Minnesota%20(1996),Feeling Minnesota (1996)
1133,Escape to Witch Mountain,Escape to Witch Mountain (1975),1975,http://us.imdb.com/M/title-exact?Escape%20to%20Witch%20Mountain%20(1975),Escape to Witch Mountain (1975)
1134,Get on the Bus,Get on the Bus (1996),1996,http://us.imdb.com/M/title-exact?Get%20on%20the%20Bus%20(1996),Get on the Bus (1996)
1135,"Doors, The","Doors, The (1991)",1991,"http://us.imdb.com/M/title-exact?Doors,%20The%20(1991)","Doors, The (1991)"
1136,Ghosts of Mississippi,Ghosts of Mississippi (1996),1996,http://us.imdb.com/M/title-exact?Ghosts%20of%20Mississippi%20(1996),Ghosts of Mississippi (1996)
1137,Beautiful Thing,Beautiful Thing (1996),1996,http://us.imdb.com/M/title-exact?Beautiful%20Thing%20(1996),Beautiful Thing (1996)
1138,Best Men,Best Men (1997),1997,http://us.imdb.com/M/title-exact/Independence%20(1997),
1139,Hackers,Hackers (1995),1995,http://us.imdb.com/M/title-exact?Hackers%20(1995),Hackers (1995)
1140,"Road to Wellville, The","Road to Wellville, The (1994)",1994,"http://us.imdb.com/M/title-exact?Road%20to%20Wellville,%20The%20(1994)","Road to Wellville, The (1994)"
1141,"War Room, The","War Room, The (1993)",1993,"http://us.imdb.com/M/title-exact?War%20Room,%20The%20(1993)","War Room, The (1993)"
1142,When We Were Kings,When We Were Kings (1996),1996,http://us.imdb.com/M/title-exact?When%20We%20Were%20Kings%20(1996),When We Were Kings (1996)
1143,Hard Eight,Hard Eight (1996),1996,http://us.imdb.com/Title?Hard+Eight+(1996),Hard Eight (1996)
1144,"Quiet Room, The","Quiet Room, The (1996)",1996,http://us.imdb.com/M/title-exact?Quiet%20Room%2C%20The%20(1996),"Quiet Room, The (1996)"
1145,Blue Chips,Blue Chips (1994),1994,http://us.imdb.com/M/title-exact?Blue%20Chips%20(1994),Blue Chips (1994)
1146,Calendar Girl,Calendar Girl (1993),1993,http://us.imdb.com/M/title-exact?Calendar%20Girl%20(1993),Calendar Girl (1993)
1147,My Family,My Family (1995),1995,http://us.imdb.com/M/title-exact?My%20Family%20(1995),My Family (1995)
1148,Tom & Viv,Tom & Viv (1994),1994,http://us.imdb.com/M/title-exact?Tom%20&%20Viv%20(1994),Tom & Viv (1994)
1149,Walkabout,Walkabout (1971),1971,http://us.imdb.com/M/title-exact?Walkabout%20(1971),Walkabout (1971)
1150,Last Dance,Last Dance (1996),1996,http://us.imdb.com/M/title-exact?Last%20Dance%20(1996),Last Dance (1996)
1151,Original Gangstas,Original Gangstas (1996),1996,http://us.imdb.com/M/title-exact?Original%20Gangstas%20(1996),Original Gangstas (1996)
1152,In Love and War,In Love and War (1996),1996,http://us.imdb.com/M/title-exact?In%20Love%20and%20War%20(1996),In Love and War (1996)
1153,Backbeat,Backbeat (1993),1993,http://us.imdb.com/M/title-exact?Backbeat%20(1993),Backbeat (1993)
1154,Alphaville,Alphaville (1965),1965,http://us.imdb.com/M/title-exact?Alphaville%20(1965),Alphaville (1965)
1155,"Rendezvous in Paris (Rendez-vous de Paris, Les)","Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",1995,"http://us.imdb.com/M/title-exact?Rendez-vous%20de%20Paris,%20Les%20(1995)","Rendez-vous de Paris, Les (1995)"
1156,Cyclo,Cyclo (1995),1995,http://us.imdb.com/M/title-exact?Cyclo%20(1995),Cyclo (1995)
1157,"Relic, The","Relic, The (1997)",1997,"http://us.imdb.com/M/title-exact?Relic,%20The%20(1997)","Relic, The (1997)"
1158,"Fille seule, La (A Single Girl)","Fille seule, La (A Single Girl) (1995)",1995,"http://us.imdb.com/M/title-exact?Fille%20seule,%20La%20(1995)","Fille seule, La (1995)"
1159,Stalker,Stalker (1979),1979,http://us.imdb.com/M/title-exact?Stalker%20(1979),Stalker (1979)
1160,Love! Valour! Compassion!,Love! Valour! Compassion! (1997),1997,http://us.imdb.com/Title?Love%21+Valour%21+Compassion%21+(1997),Love%21 Valour%21 Compassion%21 (1997)
1161,Palookaville,Palookaville (1996),1996,http://us.imdb.com/M/title-exact?Palookaville%20(1996),Palookaville (1996)
1162,Phat Beach,Phat Beach (1996),1996,http://us.imdb.com/M/title-exact?Phat%20Beach%20(1996),Phat Beach (1996)
1163,"Portrait of a Lady, The","Portrait of a Lady, The (1996)",1996,http://us.imdb.com/M/title-exact?Portrait%20of%20a%20Lady%2C%20The%20%281996%29,"Portrait of a Lady, The (1996)"
1164,Zeus and Roxanne,Zeus and Roxanne (1997),1997,http://us.imdb.com/M/title-exact?Zeus%20and%20Roxanne%20(1997),Zeus and Roxanne (1997)
1165,Big Bully,Big Bully (1996),1996,http://us.imdb.com/M/title-exact?Big%20Bully%20(1996),Big Bully (1996)
1166,Love & Human Remains,Love & Human Remains (1993),1993,http://us.imdb.com/M/title-exact?Love%20&%20Human%20Remains%20(1993),Love & Human Remains (1993)
1167,"Sum of Us, The","Sum of Us, The (1994)",1994,"http://us.imdb.com/M/title-exact?Sum%20of%20Us,%20The%20(1994)","Sum of Us, The (1994)"
1168,Little Buddha,Little Buddha (1993),1993,http://us.imdb.com/M/title-exact?Little%20Buddha%20(1993),Little Buddha (1993)
1169,Fresh,Fresh (1994),1994,http://us.imdb.com/M/title-exact?Fresh%20(1994),Fresh (1994)
1170,Spanking the Monkey,Spanking the Monkey (1994),1994,http://us.imdb.com/M/title-exact?Spanking%20the%20Monkey%20(1994),Spanking the Monkey (1994)
1171,Wild Reeds,Wild Reeds (1994),1994,http://us.imdb.com/M/title-exact?Roseaux%20sauvages%2C%20Les%20%281994%29,"Roseaux sauvages, Les (1994)"
1172,"Women, The","Women, The (1939)",1939,"http://us.imdb.com/M/title-exact?Women,%20The%20(1939)","Women, The (1939)"
1173,Bliss,Bliss (1997),1997,http://us.imdb.com/M/title-exact?Bliss%20(1997),Bliss (1997)
1174,Caught,Caught (1996),1996,http://us.imdb.com/M/title-exact?Caught%20(1996),Caught (1996)
1175,Hugo Pool,Hugo Pool (1997),1997,http://us.imdb.com/M/title-exact?Hugo+Pool+(1997),Hugo+Pool+(1997)
1176,Welcome To Sarajevo,Welcome To Sarajevo (1997),1997,http://us.imdb.com/M/title-exact?Welcome+To+Sarajevo+(1997),Welcome+To+Sarajevo+(1997)
1177,Dunston Checks In,Dunston Checks In (1996),1996,http://us.imdb.com/M/title-exact?Dunston%20Checks%20In%20(1996),Dunston Checks In (1996)
1178,Major Payne,Major Payne (1994),1994,http://us.imdb.com/M/title-exact?Major%20Payne%20(1994),Major Payne (1994)
1179,Man of the House,Man of the House (1995),1995,http://us.imdb.com/M/title-exact?Man%20of%20the%20House%20(1995),Man of the House (1995)
1180,I Love Trouble,I Love Trouble (1994),1994,http://us.imdb.com/M/title-exact?I%20Love%20Trouble%20(1994),I Love Trouble (1994)
1181,"Low Down Dirty Shame, A","Low Down Dirty Shame, A (1994)",1994,"http://us.imdb.com/M/title-exact?Low%20Down%20Dirty%20Shame,%20A%20(1994)","Low Down Dirty Shame, A (1994)"
1182,Cops and Robbersons,Cops and Robbersons (1994),1994,http://us.imdb.com/M/title-exact?Cops%20and%20Robbersons%20(1994),Cops and Robbersons (1994)
1183,"Cowboy Way, The","Cowboy Way, The (1994)",1994,"http://us.imdb.com/M/title-exact?Cowboy%20Way,%20The%20(1994)","Cowboy Way, The (1994)"
1184,"Endless Summer 2, The","Endless Summer 2, The (1994)",1994,"http://us.imdb.com/M/title-exact?Endless%20Summer%202,%20The%20(1994)","Endless Summer 2, The (1994)"
1185,In the Army Now,In the Army Now (1994),1994,http://us.imdb.com/M/title-exact?In%20the%20Army%20Now%20(1994),In the Army Now (1994)
1186,"Inkwell, The","Inkwell, The (1994)",1994,"http://us.imdb.com/M/title-exact?Inkwell,%20The%20(1994)","Inkwell, The (1994)"
1187,Switchblade Sisters,Switchblade Sisters (1975),1975,http://us.imdb.com/M/title-exact?Switchblade%20Sisters%20(1975),Switchblade Sisters (1975)
1188,Young Guns II,Young Guns II (1990),1990,http://us.imdb.com/M/title-exact?Young%20Guns%20II%20(1990),Young Guns II (1990)
1189,Prefontaine,Prefontaine (1997),1997,http://us.imdb.com/M/title-exact?Prefontaine%20(1997),Prefontaine (1997)
1190,That Old Feeling,That Old Feeling (1997),1997,http://us.imdb.com/M/title-exact?That%20Old%20Feeling%20(1997),That Old Feeling (1997)
1191,"Letter From Death Row, A","Letter From Death Row, A (1998)",1998,http://us.imdb.com/M/title-exact?Letter+From+Death+Row%2C+A+(1998),"Letter+From+Death+Row,+A+(1998)"
1192,"Boys of St. Vincent, The","Boys of St. Vincent, The (1993)",1993,"http://us.imdb.com/M/title-exact?Boys%20of%20St.%20Vincent,%20The%20(1993)","Boys of St. Vincent, The (1993)"
1193,Before the Rain (Pred dozhdot),Before the Rain (Pred dozhdot) (1994),1994,http://us.imdb.com/M/title-exact?Pred%20dozhdot%20(1994),Pred dozhdot (1994)
1194,Once Were Warriors,Once Were Warriors (1994),1994,http://us.imdb.com/M/title-exact?Once%20Were%20Warriors%20(1994),Once Were Warriors (1994)
1195,Strawberry and Chocolate (Fresa y chocolate),Strawberry and Chocolate (Fresa y chocolate) (1993),1993,http://us.imdb.com/M/title-exact?Fresa%20y%20chocolate%20(1993),Fresa y chocolate (1993)
1196,"Savage Nights (Nuits fauves, Les)","Savage Nights (Nuits fauves, Les) (1992)",1992,"http://us.imdb.com/M/title-exact?Nuits%20fauves,%20Les%20(1992)","Nuits fauves, Les (1992)"
1197,"Family Thing, A","Family Thing, A (1996)",1996,"http://us.imdb.com/M/title-exact?Family%20Thing,%20A%20(1996)","Family Thing, A (1996)"
1198,Purple Noon,Purple Noon (1960),1960,http://us.imdb.com/M/title-exact?Plein%20soleil%20(1960),Plein soleil (1960)
1199,Cemetery Man (Dellamorte Dellamore),Cemetery Man (Dellamorte Dellamore) (1994),1994,http://us.imdb.com/M/title-exact?Dellamorte%20Dellamore%20(1994),Dellamorte Dellamore (1994)
1200,Kim,Kim (1950),1950,http://us.imdb.com/M/title-exact?Kim%20(1950),Kim (1950)
1201,Marlene Dietrich: Shadow and Light (1996) ,Marlene Dietrich: Shadow and Light (1996) ,1996,http://us.imdb.com/M/title-exact?Marlene%20Dietrich:%20Shadow%20and%20Light%20(1996)%20(TV),Marlene Dietrich: Shadow and Light (1996) (TV)
1202,"Maybe, Maybe Not (Bewegte Mann, Der)","Maybe, Maybe Not (Bewegte Mann, Der) (1994)",1994,"http://us.imdb.com/M/title-exact?Bewegte%20Mann,%20Der%20(1994)","Bewegte Mann, Der (1994)"
1203,Top Hat,Top Hat (1935),1935,http://us.imdb.com/M/title-exact?Top%20Hat%20(1935),Top Hat (1935)
1204,To Be or Not to Be,To Be or Not to Be (1942),1942,http://us.imdb.com/M/title-exact?To%20Be%20or%20Not%20to%20Be%20(1942),To Be or Not to Be (1942)
1205,"Secret Agent, The","Secret Agent, The (1996)",1996,"http://us.imdb.com/M/title-exact?Secret%20Agent,%20The%20(1996)","Secret Agent, The (1996)"
1206,Amos & Andrew,Amos & Andrew (1993),1993,http://us.imdb.com/M/title-exact?Amos%20&%20Andrew%20(1993),Amos & Andrew (1993)
1207,Jade,Jade (1995),1995,http://us.imdb.com/M/title-exact?Jade%20(1995),Jade (1995)
